DATE; Széllökés; Talajnedvesség 30 cm; Talajnedvesség 90 cm; Besugárzás; Csapadék; Talajnedvesség 60 cm; Szélsebesség; Levegő-páratartalom; Levegő-hőmérséklet; Talajhőmérséklet 0 cm; Szélirány; Levélnedvesség
2021-04-23 05:00:00; 1,51029;  29,42966;  27,40670; 229,04817;   0,00000;  43,00578;   1,04365;  72,64956;   8,85820;   9,75941; 279,77518;-9999,00000
2021-04-23 03:00:00; 0,67348;  29,42765;  27,36727;   1,54946;   0,00000;  42,99524;   0,34458;  88,73798;   6,10148;  10,09089; 277,49316;-9999,00000
2021-04-23 08:00:00; 1,91182;  29,39553;  27,40475; 677,66350;   0,00000;  42,96833;   1,37364;  60,57838;  12,21066;   9,74260; 298,17447;-9999,00000
2021-04-23 00:00:00; 1,80565;  29,51855;  27,36361;   0,00000;   0,00000;  42,98781;   1,22289;  80,05016;   9,37213;  10,48344; 283,81890;-9999,00000
2021-04-23 01:00:00; 1,48715;  29,51803;  27,37282;   0,00000;   0,00000;  42,99627;   1,02468;  83,63760;   8,25088;  10,36807; 292,36720;-9999,00000
2021-04-22 22:00:00; 1,38942;  29,54456;  27,34847;   0,00000;   0,00000;  42,95996;   1,01199;  91,34554;  10,26892;  10,68661; 281,02292;-9999,00000
2021-04-23 18:00:00; 0,80850;  28,92313;  27,40470;   0,00000;   0,00000;  42,70564;   0,52721;  58,24911;   9,73321;  10,34313; 246,00891;-9999,00000
2021-04-23 02:00:00; 1,20377;  29,45650;  27,36308;   0,00000;   0,00000;  42,99561;   0,77818;  88,89692;   7,11603;  10,23426; 288,55810;-9999,00000
2021-04-22 23:00:00; 1,37472;  29,52656;  27,36172;   0,00000;   0,00000;  42,96769;   0,95826;  85,93152;   9,91003;  10,58612; 280,91443;-9999,00000
2021-04-23 22:00:00; 1,38044;  28,83874;  27,44750;   0,00000;   0,00000;  42,69849;   1,12474;  63,43434;   7,54066;   9,63481; 210,22820;-9999,00000
2021-04-24 21:00:00; 0,16333;  28,12084;  27,48563;   0,00000;   0,00000;  42,29636;   0,04258;  88,20348;   5,49189;   9,43469;  22,96272;-9999,00000
2021-04-24 20:00:00; 0,23738;  28,16579;  27,45122;   0,00000;   0,00000;  42,29620;   0,07440;  83,63723;   6,65084;   9,66690;  65,38385;-9999,00000
2021-04-24 18:00:00; 0,10562;  28,23466;  27,44750;   0,00000;   0,00000;  42,29620;   0,02652;  67,80829;   9,45516;  10,09033;  16,69594;-9999,00000
2021-04-24 19:00:00; 0,13230;  28,19067;  27,44750;   0,00000;   0,00000;  42,29620;   0,04126;  77,41035;   7,94268;   9,89406;  24,23199;-9999,00000
2021-04-24 17:00:00; 0,34872;  28,26763;  27,44750;   5,75612;   0,00000;  42,29620;   0,21579;  52,53052;  12,63259;  10,20792;  29,82858;-9999,00000
2021-04-24 16:00:00; 1,26121;  28,31304;  27,44750; 122,95246;   0,00000;  42,29620;   0,84976;  41,12751;  15,42133;  10,24480;  11,33106;-9999,00000
2021-04-24 15:00:00; 1,75012;  28,33006;  27,44750; 313,63043;   0,00000;  42,29635;   1,20329;  39,75938;  16,37946;  10,24181; 347,46410;-9999,00000
2021-04-24 14:00:00; 1,97960;  28,38581;  27,44750; 481,45566;   0,00000;  42,32844;   1,30484;  38,54295;  16,42742;  10,17116; 327,69843;-9999,00000
2021-04-24 13:00:00; 2,35935;  28,42475;  27,45212; 615,34296;   0,00000;  42,35553;   1,30878;  40,36695;  16,29363;  10,03378; 337,70440;-9999,00000
2021-04-24 11:00:00; 1,83069;  28,48947;  27,48654; 787,48430;   0,00000;  42,42552;   1,20183;  42,46268;  15,39729;   9,63112; 353,52930;-9999,00000
2021-04-24 12:00:00; 2,19084;  28,46549;  27,48779; 718,73590;   0,00000;  42,38451;   1,44911;  42,26300;  15,87336;   9,85245; 342,19443;-9999,00000
2021-04-24 09:00:00; 2,62694;  28,62612;  27,47404; 761,43536;   0,00000;  42,53251;   1,68095;  46,54596;  13,75627;   9,13554; 355,01715;-9999,00000
2021-04-24 10:00:00; 2,33975;  28,54487;  27,47042; 628,15753;   0,00000;  42,48592;   1,52022;  44,62429;  14,51276;   9,39566; 335,68732;-9999,00000
2021-04-24 08:00:00; 2,68193;  28,68473;  27,49062; 684,77606;   0,00000;  42,57509;   1,84946;  49,17461;  12,94692;   8,88410;  10,04862;-9999,00000
2021-04-24 06:00:00; 2,21317;  28,75665;  27,49057; 411,72168;   0,00000;  42,65042;   1,70194;  64,96121;   9,70681;   8,59533;   2,72763;-9999,00000
2021-04-24 07:00:00; 2,46034;  28,70854;  27,49027; 565,87120;   0,00000;  42,60594;   1,88737;  56,82303;  11,48677;   8,69721;  10,90963;-9999,00000
2021-04-24 04:00:00; 0,91957;  28,72362;  27,52622;  78,41725;   0,00000;  42,69778;   0,54755;  74,05258;   5,22996;   8,69671; 267,11862;-9999,00000
2021-04-24 05:00:00; 1,46782;  28,76065;  27,50663; 237,79460;   0,00000;  42,65808;   1,08443;  72,65568;   7,03432;   8,60153; 312,15616;-9999,00000
2021-04-24 03:00:00; 0,77910;  28,74273;  27,49638;   3,24186;   0,00000;  42,70295;   0,48286;  78,10126;   3,86475;   8,83021; 267,35910;-9999,00000
2021-04-23 23:00:00; 1,04561;  28,80653;  27,44750;   0,00000;   0,00000;  42,69746;   0,84731;  67,29347;   6,71528;   9,46323; 205,09215;-9999,00000
2021-04-24 00:00:00; 1,34287;  28,78115;  27,47000;   0,00000;   0,00000;  42,70172;   0,99126;  70,53168;   5,93089;   9,29640; 212,91966;-9999,00000
2021-04-24 01:00:00; 0,94189;  28,77093;  27,49014;   0,00000;   0,00000;  42,70378;   0,54733;  71,68568;   5,62539;   9,13329; 225,74133;-9999,00000
2021-04-24 02:00:00; 1,16103;  28,71156;  27,49020;   0,00000;   0,00000;  42,70363;   0,63649;  78,02372;   4,22831;   8,97931; 289,90510;-9999,00000
2021-04-22 18:00:00; 1,44741;  29,57551;  27,25864;   0,00000;   0,00000;  42,87658;   0,98243;  93,49585;  11,45145;  11,18070; 203,85268;-9999,00000
2021-04-22 19:00:00; 1,71255;  29,58218;  27,28243;   0,00000;   0,00000;  42,90760;   1,26414;  93,04809;  11,04830;  11,05396; 207,59875;-9999,00000
2021-04-22 20:00:00; 0,77692;  29,57627;  27,31851;   0,00000;   0,00000;  42,91755;   0,42932;  94,64609;  10,60679;  10,92437; 259,28238;-9999,00000
2021-04-22 21:00:00; 0,95958;  29,56729;  27,31930;   0,00000;   0,00000;  42,95110;   0,61864;  94,99579;  10,12223;  10,80010; 281,71600;-9999,00000
2021-04-22 16:00:00; 2,51343;  28,87489;  27,23400;   8,64123;   0,28985;  42,82917;   1,56405;  83,06496;  12,69498;  11,44219; 287,16270;-9999,00000
2021-04-22 17:00:00; 1,04179;  29,28914;  27,23407;   0,60724;   0,25362;  42,85571;   0,58069;  90,29093;  11,98870;  11,31188; 250,38687;-9999,00000
2021-04-22 15:00:00; 3,49806;  28,86548;  27,26962;  42,87536;   0,10870;  42,81205;   2,43935;  59,57943;  16,07636;  11,49190; 282,98224;-9999,00000
2021-04-22 14:00:00; 4,44185;  28,87858;  27,27660; 392,89847;   0,00000;  42,84296;   3,33508;  41,55844;  19,90489;  11,39629; 205,56476;-9999,00000
2021-04-22 13:00:00; 4,79601;  28,93957;  27,30106; 614,38916;   0,00000;  42,87268;   3,67347;  42,05246;  20,08853;  11,18164; 202,02577;-9999,00000
2021-04-22 11:00:00; 5,30888;  29,01780;  27,31930; 728,00946;   0,00000;  42,96236;   3,68588;  45,13782;  19,37718;  10,56963; 197,33578;-9999,00000
2021-04-22 12:00:00; 4,88693;  28,96161;  27,33805; 637,71796;   0,00000;  42,91765;   3,54485;  43,79078;  19,67774;  10,91072; 194,15671;-9999,00000
2021-04-22 10:00:00; 4,34630;  29,02369;  27,31930; 604,55865;   0,00000;  42,99477;   3,27331;  48,52458;  18,71447;  10,19834; 200,13312;-9999,00000
2021-04-22 07:00:00; 3,57945;  29,07778;  27,36200; 538,07245;   0,00000;  43,10947;   2,66343;  62,64337;  14,88613;   9,22276; 206,44446;-9999,00000
2021-04-22 09:00:00; 3,84568;  29,04833;  27,31930; 732,87720;   0,00000;  43,02121;   2,85414;  53,63848;  17,50731;   9,80800; 200,38348;-9999,00000
2021-04-21 22:00:00; 1,02682;  29,13482;  27,34123;   0,00000;   0,00000;  43,10264;   0,78264;  90,02698;   8,24848;   9,57086; 161,02327;-9999,00000
2021-04-21 23:00:00; 1,17301;  29,11470;  27,33600;   0,00000;   0,00000;  43,11420;   0,88912;  90,75348;   7,75076;   9,45697; 167,65968;-9999,00000
2021-04-22 08:00:00; 3,68507;  29,07130;  27,33656; 649,70074;   0,00000;  43,05275;   2,68951;  58,12598;  16,44176;   9,45997; 199,24168;-9999,00000
2021-04-22 06:00:00; 2,64355;  29,11638;  27,36200; 336,43225;   0,00000;  43,15533;   2,00938;  70,60162;  13,09492;   9,12236; 202,68298;-9999,00000
2021-04-22 05:00:00; 1,91672;  29,10720;  27,36182; 209,45970;   0,00000;  43,16559;   1,39037;  82,21207;  10,59984;   9,11562; 181,41120;-9999,00000
2021-04-22 04:00:00; 1,34995;  29,08967;  27,35205;  33,21212;   0,00000;  43,16559;   1,05943;  85,41269;   9,32908;   9,15317; 176,82573;-9999,00000
2021-04-22 03:00:00; 1,79394;  29,09148;  27,31936;   1,41334;   0,00000;  43,16546;   1,38394;  80,73830;  10,43710;   9,17861; 190,05058;-9999,00000
2021-04-22 02:00:00; 1,47735;  29,11823;  27,31930;   0,00000;   0,00000;  43,15173;   1,03557;  74,37662;  11,66509;   9,20396; 168,23886;-9999,00000
2021-04-22 01:00:00; 1,95102;  29,09503;  27,31930;   0,00000;   0,00000;  43,12769;   1,34429;  84,81473;   9,71320;   9,26105; 175,77747;-9999,00000
2021-04-22 00:00:00; 1,21084;  29,09101;  27,32521;   0,00000;   0,00000;  43,11469;   0,94524;  90,16702;   8,00678;   9,34962; 170,45303;-9999,00000
2021-04-18 22:00:00; 0,67212;  28,45806;  27,23002;   0,00000;   0,00000;  43,23993;   0,32199;  99,99799;   6,13595;   7,93960; 117,75598;-9999,00000
2021-04-19 21:00:00; 0,46223;  28,34393;  27,19146;   0,00000;   0,00000;  43,25602;   0,22622;  97,70864;   7,67642;   8,25990; 340,38340;-9999,00000
2021-04-19 19:00:00; 0,28502;  28,34693;  27,19146;   0,00000;   0,00000;  43,25905;   0,10718;  96,04371;   8,27016;   8,34349; 293,50986;-9999,00000
2021-04-19 20:00:00; 0,40588;  28,34725;  27,19140;   0,00000;   0,00000;  43,25734;   0,14188;  96,40836;   8,14129;   8,30269; 307,80304;-9999,00000
2021-04-19 18:00:00; 0,15871;  28,34996;  27,19140;   0,00000;   0,00000;  43,26149;   0,05613;  95,44217;   8,66270;   8,37329; 343,72253;-9999,00000
2021-04-19 17:00:00; 0,45488;  28,35169;  27,19140;   1,79403;   0,00000;  43,25398;   0,27206;  89,71792;   9,27688;   8,38451;   0,57831;-9999,00000
2021-04-19 16:00:00; 0,74698;  28,36748;  27,18672;  33,07222;   0,00000;  43,24320;   0,44550;  85,62163;   9,83397;   8,37709;  33,53493;-9999,00000
2021-04-19 15:00:00; 1,12673;  28,38060;  27,17904;  65,80439;   0,00000;  43,24162;   0,77689;  83,15218;  10,41437;   8,35639;  62,33640;-9999,00000
2021-04-19 14:00:00; 0,44481;  28,39331;  27,16880;  73,71787;   0,00000;  43,24530;   0,17658;  80,10874;  10,66092;   8,31718;  37,14344;-9999,00000
2021-04-19 13:00:00; 0,76712;  28,40751;  27,17239; 113,19678;   0,00000;  43,25774;   0,44866;  79,25941;  10,64265;   8,26606;   7,76859;-9999,00000
2021-04-19 12:00:00; 1,26910;  28,35365;  27,16982; 195,77113;   0,00000;  43,25958;   0,86842;  84,94080;  10,19157;   8,19829;  19,41618;-9999,00000
2021-04-19 11:00:00; 0,91521;  28,35035;  27,24776; 150,42415;   0,00000;  43,25588;   0,41596;  81,77666;  10,61926;   8,10429;  78,04182;-9999,00000
2021-04-19 09:00:00; 1,29033;  28,35118;  27,25210; 272,67660;   0,00000;  43,26203;   0,70584;  86,97506;   9,94366;   7,87414; 110,13139;-9999,00000
2021-04-19 10:00:00; 1,13762;  28,35156;  27,28371; 265,36578;   0,00000;  43,25664;   0,59725;  81,62073;  10,76496;   7,98124; 122,49030;-9999,00000
2021-04-19 08:00:00; 0,94897;  28,31801;  27,26707; 214,54631;   0,00000;  43,26136;   0,52389;  97,70288;   8,30932;   7,81014;  89,33617;-9999,00000
2021-04-19 07:00:00; 0,84770;  28,32110;  27,26789;  76,03717;   0,00000;  43,26472;   0,49397;  99,99799;   7,18301;   7,78154; 121,32239;-9999,00000
2021-04-19 05:00:00; 0,95659;  28,23165;  27,27178;  20,09764;   0,00000;  43,26751;   0,57873;  99,99799;   6,46564;   7,76125; 120,03351;-9999,00000
2021-04-19 06:00:00; 0,84144;  28,23864;  27,27009;  32,63997;   0,00000;  43,26671;   0,52456;  99,99799;   6,74304;   7,76524; 115,31605;-9999,00000
2021-04-19 04:00:00; 0,80523;  28,25178;  27,22770;   4,52434;   0,00000;  43,26840;   0,42861;  99,99799;   6,34818;   7,76875;  85,76874;-9999,00000
2021-04-19 03:00:00; 0,74861;  28,26510;  27,23400;   0,00000;   0,00000;  43,26826;   0,42527;  99,99799;   6,24285;   7,78185;  79,47890;-9999,00000
2021-04-19 02:00:00; 0,64326;  28,26467;  27,26412;   0,00000;   0,00000;  43,26840;   0,34215;  99,99799;   6,03311;   7,80228;  51,16588;-9999,00000
2021-04-19 01:00:00; 0,46550;  28,27946;  27,27631;   0,00000;   0,00000;  43,26840;   0,18154;  99,99799;   5,66100;   7,83848;  54,90550;-9999,00000
2021-04-19 00:00:00; 0,55942;  28,30800;  27,23966;   0,00000;   0,00000;  43,26609;   0,25384;  99,99799;   5,61328;   7,87683;  77,26965;-9999,00000
2021-04-18 23:00:00; 0,70288;  28,33748;  27,21847;   0,00000;   0,00000;  43,25207;   0,38903;  99,99799;   5,81015;   7,90421;  98,91502;-9999,00000
2021-04-17 22:00:00; 0,68654;  27,32777;  27,12708;   0,00000;   0,00000;  43,12151;   0,38794;  77,55261;   7,88744;   7,75537; 316,10516;-9999,00000
2021-04-18 20:00:00; 0,87465;  28,36390;  27,19158;   0,00000;   0,03623;  43,22262;   0,50884;  99,96712;   6,50446;   8,00371; 107,70757;-9999,00000
2021-04-18 21:00:00; 0,72411;  28,35110;  27,20078;   0,00000;   0,03623;  43,23086;   0,42705;  99,99799;   6,30627;   7,97254;  98,69362;-9999,00000
2021-04-18 18:00:00; 0,68409;  28,37428;  27,19140;   0,00000;   0,00000;  43,21699;   0,38643;  99,99621;   7,27815;   8,04804; 124,08298;-9999,00000
2021-04-18 19:00:00; 0,95632;  28,38043;  27,19140;   0,00000;   0,00000;  43,21747;   0,57414;  99,99799;   6,90084;   8,02910; 107,85158;-9999,00000
2021-04-18 17:00:00; 0,71241;  28,39481;  27,18995;   1,76851;   0,03623;  43,21699;   0,33449;  99,57258;   7,71613;   8,04921; 117,40663;-9999,00000
2021-04-18 16:00:00; 0,79217;  28,39144;  27,16785;  16,85907;   0,03623;  43,21699;   0,44933;  98,35632;   7,95864;   8,04492; 122,11428;-9999,00000
2021-04-18 15:00:00; 0,66068;  28,35955;  27,18271;  36,52932;   0,10870;  43,21392;   0,36515;  97,24938;   7,92335;   8,01881;  69,26695;-9999,00000
2021-04-18 14:00:00; 1,15041;  28,28381;  27,21731;  83,92948;   0,10870;  43,21385;   0,76671;  90,76630;   9,10636;   7,97127;  60,69376;-9999,00000
2021-04-18 13:00:00; 1,21819;  28,26744;  27,20622; 230,93323;   0,03623;  43,20914;   0,84551;  89,86921;   9,14933;   7,89736;  39,96600;-9999,00000
2021-04-18 12:00:00; 1,27318;  28,11958;  27,12443; 147,89989;   0,18116;  43,19054;   0,84414;  94,06081;   8,61300;   7,83326;  74,00913;-9999,00000
2021-04-18 10:00:00; 1,46047;  27,76879;  27,15133; 186,44922;   0,00000;  43,18093;   1,02870;  95,51297;   8,84193;   7,68790;  29,91619;-9999,00000
2021-04-18 11:00:00; 1,46183;  27,81634;  27,14674; 126,50262;   0,10870;  43,18498;   0,95090;  95,20710;   8,74719;   7,76250;  51,90465;-9999,00000
2021-04-18 09:00:00; 1,59277;  27,64920;  27,14956; 126,10416;   0,07246;  43,16976;   1,08279;  98,23096;   8,16139;   7,63042;  25,03164;-9999,00000
2021-04-18 07:00:00; 1,69703;  27,44000;  27,15000;  77,61796;   0,03623;  43,16573;   1,20124;  99,45597;   7,65820;   7,55985;  16,24026;-9999,00000
2021-04-18 08:00:00; 1,85710;  27,49662;  27,15149;  98,80212;   0,07246;  43,16568;   1,33488;  98,74580;   7,84260;   7,58871;  21,86592;-9999,00000
2021-04-18 06:00:00; 1,47735;  27,40877;  27,15185;  66,16492;   0,00000;  43,16676;   0,99763;  99,99799;   6,86863;   7,54101;  19,66865;-9999,00000
2021-04-18 04:00:00; 0,69553;  27,28276;  27,17301;   7,60185;   0,10870;  43,16908;   0,40262;  99,06959;   5,68563;   7,57852;   2,95968;-9999,00000
2021-04-18 05:00:00; 1,10767;  27,34090;  27,18624;  40,27510;   0,07246;  43,16887;   0,81943;  99,99753;   6,03343;   7,55443;   8,82357;-9999,00000
2021-04-18 01:00:00; 0,59862;  27,28287;  27,14945;   0,00000;   0,00000;  43,13231;   0,29941;  95,12379;   6,27786;   7,67448; 288,15475;-9999,00000
2021-04-18 02:00:00; 1,27346;  27,34489;  27,16831;   0,00000;   0,03623;  43,13981;   0,96773;  93,14860;   6,16629;   7,64417; 355,75342;-9999,00000
2021-04-18 03:00:00; 0,88227;  27,27218;  27,18535;   0,00000;   0,03623;  43,15361;   0,57861;  96,21717;   5,73606;   7,61010;   9,41857;-9999,00000
2021-04-17 23:00:00; 0,64381;  27,31071;  27,16132;   0,00000;   0,00000;  43,12538;   0,34859;  85,78020;   7,24983;   7,72979; 302,34595;-9999,00000
2021-04-18 00:00:00; 0,45216;  27,28468;  27,16320;   0,00000;   0,03623;  43,13489;   0,21904;  93,47070;   6,52816;   7,70266; 278,28380;-9999,00000
2021-04-20 19:00:00; 0,25807;  29,44318;  27,31951;   0,00000;   0,00000;  43,21679;   0,12409;  99,79102;   7,83670;   8,95841;  41,01264;-9999,00000
2021-04-20 20:00:00; 0,32476;  29,37925;  27,31930;   0,00000;   0,00000;  43,21701;   0,16143;  99,99799;   6,95659;   8,82118;  15,54866;-9999,00000
2021-04-20 21:00:00; 0,38465;  29,35500;  27,31988;   0,00000;   0,00000;  43,22430;   0,18250;  99,99799;   6,82623;   8,67182;  20,51036;-9999,00000
2021-04-20 18:00:00; 0,38764;  29,46577;  27,31924;   0,00000;   0,00000;  43,21693;   0,12796;  99,17139;   8,53060;   9,07118; 344,30167;-9999,00000
2021-04-20 16:00:00; 0,55179;  29,59476;  27,31966;  89,34567;   0,00000;  43,17932;   0,28763;  82,15603;  12,61768;   9,13039; 234,97403;-9999,00000
2021-04-20 17:00:00; 0,37431;  29,53898;  27,31962;   5,65712;   0,00000;  43,20407;   0,11584;  93,29409;  10,40027;   9,13170; 337,69040;-9999,00000
2021-04-20 15:00:00; 0,58963;  29,64001;  27,31930; 133,11583;   0,00000;  43,16625;   0,34046;  84,74393;  11,81105;   9,10447; 261,54450;-9999,00000
2021-04-20 14:00:00; 0,75024;  29,70966;  27,28371; 141,24397;   0,03623;  43,16560;   0,38377;  96,39793;  10,43012;   9,09145; 118,81089;-9999,00000
2021-04-20 13:00:00; 1,06412;  29,46592;  27,27495;  52,62352;   0,50725;  43,14255;   0,69014;  95,79372;   9,55464;   9,10564; 237,68549;-9999,00000
2021-04-20 12:00:00; 2,03187;  28,75360;  27,28949;  60,10596;   0,39855;  43,13794;   1,33992;  85,13275;  10,69913;   9,04491; 256,88177;-9999,00000
2021-04-20 10:00:00; 1,86499;  28,30854;  27,36238; 433,85648;   0,00000;  43,18931;   1,27140;  69,87479;  13,64143;   8,59094; 206,97437;-9999,00000
2021-04-20 11:00:00; 2,22406;  28,30233;  27,35708; 374,94788;   0,21739;  43,15052;   1,43373;  68,89945;  14,40320;   8,81701; 181,90170;-9999,00000
2021-04-20 09:00:00; 1,60666;  28,34476;  27,36656; 292,08560;   0,00000;  43,21648;   1,01188;  70,80404;  13,18798;   8,40772; 288,11105;-9999,00000
2021-04-20 08:00:00; 1,62299;  28,33739;  27,37412; 385,77500;   0,00000;  43,23659;   0,80251;  72,55328;  12,69014;   8,20487; 282,30280;-9999,00000
2021-04-20 07:00:00; 1,51356;  28,33187;  27,36200; 434,96200;   0,00000;  43,25355;   0,91289;  75,71569;  12,48249;   8,00552; 273,95474;-9999,00000
2021-04-20 06:00:00; 1,61999;  28,31597;  27,36309; 383,30765;   0,00000;  43,27875;   0,99047;  79,78220;  11,47408;   7,85689; 281,53796;-9999,00000
2021-04-20 04:00:00; 0,88935;  28,24778;  27,23400;  74,55299;   0,00000;  43,29568;   0,52039;  98,81189;   7,29163;   7,80284; 212,64511;-9999,00000
2021-04-20 05:00:00; 1,20241;  28,29333;  27,32953; 257,03122;   0,00000;  43,29628;   0,76102;  86,30551;  10,25884;   7,78708; 289,76767;-9999,00000
2021-04-20 03:00:00; 0,39118;  28,24574;  27,23400;   0,95019;   0,00000;  43,28798;   0,22506;  99,99799;   5,99579;   7,86734; 263,52585;-9999,00000
2021-04-20 01:00:00; 0,22159;  28,26181;  27,22559;   0,00000;   0,00000;  43,27114;   0,04451;  99,99799;   6,37163;   8,00930; 334,61353;-9999,00000
2021-04-20 02:00:00; 0,14782;  28,25748;  27,23317;   0,00000;   0,00000;  43,27645;   0,03196;  99,99799;   6,22673;   7,93745; 332,89100;-9999,00000
2021-04-19 23:00:00; 0,46006;  28,30831;  27,19311;   0,00000;   0,00000;  43,26404;   0,24711;  99,79919;   7,03339;   8,15734; 285,57040;-9999,00000
2021-04-20 00:00:00; 0,29019;  28,28116;  27,21707;   0,00000;   0,00000;  43,26924;   0,09596;  99,99799;   6,43759;   8,08904; 300,95612;-9999,00000
2021-04-19 22:00:00; 0,39989;  28,34211;  27,19145;   0,00000;   0,00000;  43,25629;   0,15166;  98,97214;   7,31729;   8,21579; 275,89362;-9999,00000
2021-04-21 19:00:00; 0,67429;  29,20934;  27,25928;   0,00000;   0,00000;  43,05463;   0,47183;  80,51811;  10,90249;  10,04549; 161,32715;-9999,00000
2021-04-21 20:00:00; 0,85178;  29,15637;  27,28521;   0,00000;   0,00000;  43,06290;   0,54260;  88,58071;   8,83968;   9,88129; 150,12450;-9999,00000
2021-04-21 21:00:00; 0,89017;  29,15943;  27,31862;   0,00000;   0,00000;  43,07146;   0,73171;  91,09485;   8,19430;   9,70712; 164,28642;-9999,00000
2021-04-21 17:00:00; 1,08916;  29,20977;  27,25966;   5,93113;   0,00000;  43,01707;   0,84497;  66,64074;  13,95171;  10,25727; 172,86232;-9999,00000
2021-04-21 18:00:00; 0,99443;  29,19180;  27,26186;   0,00000;   0,00000;  43,02275;   0,80882;  73,78797;  12,25250;  10,17725; 176,89333;-9999,00000
